,image_path,label
4410,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1576.jpg,Water
4411,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1558.jpg,Water
4412,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1549.jpg,Water
4413,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1541.jpg,Water
4414,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1553.jpg,Water
4415,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1551.jpg,Water
4416,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1552.jpg,Water
4417,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1556.jpg,Water
4418,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1547.jpg,Water
4419,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1546.jpg,Water
4420,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1554.jpg,Water
4421,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_154.jpg,Water
4422,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1645.jpg,Water
4423,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1631.jpg,Water
4424,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1620.jpg,Water
4425,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1630.jpg,Water
4426,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1627.jpg,Water
4427,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1616.jpg,Water
4428,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1622.jpg,Water
4429,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1619.jpg,Water
4430,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1615.jpg,Water
4431,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1614.jpg,Water
4432,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1629.jpg,Water
4433,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1612.jpg,Water
4434,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1611.jpg,Water
4435,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1601.jpg,Water
4436,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1606.jpg,Water
4437,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1605.jpg,Water
4438,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_161.jpg,Water
4439,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1608.jpg,Water
4440,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_160.jpg,Water
4441,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1607.jpg,Water
4442,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1610.jpg,Water
4443,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_16.jpg,Water
4444,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1590.jpg,Water
4445,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1592.jpg,Water
4446,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1586.jpg,Water
4447,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1588.jpg,Water
4448,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1585.jpg,Water
4449,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1594.jpg,Water
4450,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1587.jpg,Water
4451,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1599.jpg,Water
4452,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1691.jpg,Water
4453,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1686.jpg,Water
4454,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1674.jpg,Water
4455,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_168.jpg,Water
4456,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1676.jpg,Water
4457,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1680.jpg,Water
4458,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1672.jpg,Water
4459,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1679.jpg,Water
4460,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1688.jpg,Water
4461,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_167.jpg,Water
4462,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1659.jpg,Water
4463,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1667.jpg,Water
4464,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1654.jpg,Water
4465,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1651.jpg,Water
4466,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1665.jpg,Water
4467,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1661.jpg,Water
4468,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1653.jpg,Water
4469,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1657.jpg,Water
4470,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1666.jpg,Water
4471,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1650.jpg,Water
4472,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1646.jpg,Water
4473,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1636.jpg,Water
4474,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1644.jpg,Water
4475,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1643.jpg,Water
4476,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1634.jpg,Water
4477,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1633.jpg,Water
4478,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1641.jpg,Water
4479,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1637.jpg,Water
4480,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1737.jpg,Water
4481,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1749.jpg,Water
4482,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1729.jpg,Water
4483,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1719.jpg,Water
4484,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1728.jpg,Water
4485,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1704.jpg,Water
4486,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1720.jpg,Water
4487,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1715.jpg,Water
4488,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1705.jpg,Water
4489,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1707.jpg,Water
4490,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1713.jpg,Water
4491,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1727.jpg,Water
4492,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1703.jpg,Water
4493,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_170.jpg,Water
4494,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1699.jpg,Water
4495,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1700.jpg,Water
4496,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1698.jpg,Water
4497,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1702.jpg,Water
4498,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1697.jpg,Water
4499,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1695.jpg,Water
4500,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1694.jpg,Water
4501,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1701.jpg,Water
4502,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1692.jpg,Water
4503,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_181.jpg,Water
4504,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1792.jpg,Water
4505,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1777.jpg,Water
4506,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1785.jpg,Water
4507,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1788.jpg,Water
4508,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_179.jpg,Water
4509,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1786.jpg,Water
4510,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1774.jpg,Water
4511,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1776.jpg,Water
4512,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1782.jpg,Water
4513,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1789.jpg,Water
4514,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1772.jpg,Water
4515,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1763.jpg,Water
4516,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1759.jpg,Water
4517,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1757.jpg,Water
4518,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1754.jpg,Water
4519,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1770.jpg,Water
4520,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1752.jpg,Water
4521,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1765.jpg,Water
4522,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1766.jpg,Water
4523,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1769.jpg,Water
4524,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1745.jpg,Water
4525,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1740.jpg,Water
4526,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1733.jpg,Water
4527,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1744.jpg,Water
4528,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_175.jpg,Water
4529,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1741.jpg,Water
4530,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1736.jpg,Water
4531,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1751.jpg,Water
4532,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1860.jpg,Water
4533,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1846.jpg,Water
4534,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1843.jpg,Water
4535,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1840.jpg,Water
4536,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1858.jpg,Water
4537,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1847.jpg,Water
4538,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1845.jpg,Water
4539,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1855.jpg,Water
4540,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1856.jpg,Water
4541,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1848.jpg,Water
4542,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1839.jpg,Water
4543,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1819.jpg,Water
4544,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1834.jpg,Water
4545,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1824.jpg,Water
4546,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1820.jpg,Water
4547,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1823.jpg,Water
4548,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1829.jpg,Water
4549,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1828.jpg,Water
4550,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_182.jpg,Water
4551,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1830.jpg,Water
4552,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1800.jpg,Water
4553,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1818.jpg,Water
4554,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_180.jpg,Water
4555,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1810.jpg,Water
4556,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1802.jpg,Water
4557,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1808.jpg,Water
4558,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_18.jpg,Water
4559,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1809.jpg,Water
4560,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1804.jpg,Water
4561,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1941.jpg,Water
4562,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1938.jpg,Water
4563,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1930.jpg,Water
4564,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1935.jpg,Water
4565,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1926.jpg,Water
4566,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1933.jpg,Water
4567,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1939.jpg,Water
4568,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1934.jpg,Water
4569,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1940.jpg,Water
4570,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1919.jpg,Water
4571,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1903.jpg,Water
4572,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1920.jpg,Water
4573,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1888.jpg,Water
4574,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1896.jpg,Water
4575,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1902.jpg,Water
4576,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_190.jpg,Water
4577,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1895.jpg,Water
4578,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1911.jpg,Water
4579,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1916.jpg,Water
4580,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1886.jpg,Water
4581,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1870.jpg,Water
4582,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1884.jpg,Water
4583,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1874.jpg,Water
4584,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_188.jpg,Water
4585,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1867.jpg,Water
4586,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1877.jpg,Water
4587,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_187.jpg,Water
4588,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1881.jpg,Water
4589,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1868.jpg,Water
4590,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2011.jpg,Water
4591,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2012.jpg,Water
4592,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1998.jpg,Water
4593,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1985.jpg,Water
4594,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1997.jpg,Water
4595,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1977.jpg,Water
4596,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1982.jpg,Water
4597,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1976.jpg,Water
4598,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1975.jpg,Water
4599,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1983.jpg,Water
4600,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1990.jpg,Water
4601,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1993.jpg,Water
4602,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1974.jpg,Water
4603,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1953.jpg,Water
4604,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1944.jpg,Water
4605,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1967.jpg,Water
4606,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1947.jpg,Water
4607,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1954.jpg,Water
4608,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1958.jpg,Water
4609,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1961.jpg,Water
4610,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1962.jpg,Water
4611,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1964.jpg,Water
4612,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_1942.jpg,Water
4613,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2077.jpg,Water
4614,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2081.jpg,Water
4615,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2040.jpg,Water
4616,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2047.jpg,Water
4617,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2041.jpg,Water
4618,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2046.jpg,Water
4619,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_205.jpg,Water
4620,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2049.jpg,Water
4621,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2059.jpg,Water
4622,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2062.jpg,Water
4623,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2055.jpg,Water
4624,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2044.jpg,Water
4625,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_204.jpg,Water
4626,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_202.jpg,Water
4627,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2029.jpg,Water
4628,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2022.jpg,Water
4629,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2031.jpg,Water
4630,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2038.jpg,Water
4631,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2023.jpg,Water
4632,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_203.jpg,Water
4633,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2028.jpg,Water
4634,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2037.jpg,Water
4635,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2018.jpg,Water
4636,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2000.jpg,Water
4637,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2.jpg,Water
4638,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2016.jpg,Water
4639,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2003.jpg,Water
4640,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_20.jpg,Water
4641,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2008.jpg,Water
4642,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2001.jpg,Water
4643,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2151.jpg,Water
4644,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2161.jpg,Water
4645,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2148.jpg,Water
4646,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2146.jpg,Water
4647,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2135.jpg,Water
4648,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2142.jpg,Water
4649,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2136.jpg,Water
4650,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_213.jpg,Water
4651,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2121.jpg,Water
4652,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2140.jpg,Water
4653,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2134.jpg,Water
4654,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2144.jpg,Water
4655,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2120.jpg,Water
4656,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2094.jpg,Water
4657,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2088.jpg,Water
4658,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_209.jpg,Water
4659,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2113.jpg,Water
4660,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2110.jpg,Water
4661,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_21.jpg,Water
4662,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2107.jpg,Water
4663,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2098.jpg,Water
4664,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2111.jpg,Water
4665,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2087.jpg,Water
4666,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2070.jpg,Water
4667,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2065.jpg,Water
4668,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_207.jpg,Water
4669,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2063.jpg,Water
4670,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2066.jpg,Water
4671,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2086.jpg,Water
4672,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2078.jpg,Water
4673,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/water/SeaLake_2209.jpg,Water
